code_postal,rooms,epoque,furnished,ref,refmaj,refmin
38330,2,sup1990,meuble,14.3,17.2,10.0
38340,2,sup1990,meuble,14.3,17.2,10.0
38360,2,sup1990,meuble,14.299999997434218,17.19999999679277,9.999999998075662
38380,2,sup1990,meuble,14.3,17.2,10.0
38400,2,sup1990,meuble,14.29999999713309,17.199999996416363,9.999999997849818
38410,2,sup1990,meuble,14.3,17.2,10.0
38420,2,sup1990,meuble,14.3,17.2,10.0
38450,2,sup1990,meuble,14.3,17.2,10.0
38560,2,sup1990,meuble,14.3,17.2,10.0
38600,2,sup1990,meuble,14.299999985623176,17.199999982028967,9.99999998921738
38610,2,sup1990,meuble,14.3,17.2,10.0
38640,2,sup1990,meuble,14.3,17.2,10.0
38650,2,sup1990,meuble,14.3,17.2,10.0
38660,2,sup1990,meuble,14.3,17.2,10.0
38700,2,sup1990,meuble,14.300000005345627,17.200000006028215,10.000000004663034
38760,2,sup1990,meuble,14.3,17.2,10.0
38800,2,sup1990,meuble,14.3,17.2,10.0
38950,2,sup1990,meuble,14.299999989553097,17.19999998694137,9.999999992164822
38000,3,inf1946,non-meuble,10.866345536207122,13.021794048276163,7.610897024138082
38100,3,inf1946,non-meuble,10.700125872985502,12.80016783064734,7.500083915323669
38120,3,inf1946,non-meuble,10.999999999752964,13.199999999670618,7.69999999983531
38130,3,inf1946,non-meuble,11.0,13.2,7.7
38170,3,inf1946,non-meuble,10.999999995888848,13.199999994518462,7.699999997259232
38180,3,inf1946,non-meuble,10.999999999999998,13.199999999999998,7.699999999999999
38190,3,inf1946,non-meuble,11.0,13.2,7.7
38220,3,inf1946,non-meuble,11.0,13.2,7.7
38240,3,inf1946,non-meuble,11.0,13.2,7.7
38250,3,inf1946,non-meuble,11.0,13.2,7.7
38320,3,inf1946,non-meuble,11.0,13.2,7.7
38330,3,inf1946,non-meuble,11.0,13.2,7.7
38340,3,inf1946,non-meuble,11.0,13.2,7.7
38360,3,inf1946,non-meuble,10.999999998075662,13.199999997434217,7.699999998717108
38380,3,inf1946,non-meuble,11.0,13.2,7.7
38400,3,inf1946,non-meuble,10.999999997849818,13.199999997133089,7.699999998566545
38410,3,inf1946,non-meuble,11.0,13.2,7.7
38420,3,inf1946,non-meuble,11.0,13.2,7.7
38450,3,inf1946,non-meuble,11.0,13.2,7.7
38560,3,inf1946,non-meuble,11.0,13.2,7.7
38600,3,inf1946,non-meuble,10.99999998921738,13.199999985623174,7.699999992811588
38610,3,inf1946,non-meuble,11.0,13.2,7.7
38640,3,inf1946,non-meuble,11.0,13.2,7.7
38650,3,inf1946,non-meuble,11.0,13.2,7.7
38660,3,inf1946,non-meuble,11.0,13.2,7.7
38700,3,inf1946,non-meuble,11.000000002047775,13.200000002730366,7.700000001365184
38760,3,inf1946,non-meuble,11.0,13.2,7.7
38800,3,inf1946,non-meuble,11.0,13.2,7.7
38950,3,inf1946,non-meuble,10.999999992164822,13.199999989553096,7.699999994776548
38000,3,inf1946,meuble,11.594069794503191,13.921794052799259,8.13862128243415
38100,3,inf1946,meuble,11.400146872878972,13.700167872772436,8.000104915217136
38120,3,inf1946,meuble,11.79999999967062,14.199999999588274,8.299999999752965
38130,3,inf1946,meuble,11.8,14.2,8.3
38170,3,inf1946,meuble,11.799999994518464,14.19999999314808,8.299999995888848
38180,3,inf1946,meuble,11.799999999999999,14.199999999999998,8.299999999999999
38190,3,inf1946,meuble,11.8,14.2,8.3
38220,3,inf1946,meuble,11.8,14.2,8.3
38240,3,inf1946,meuble,11.8,14.2,8.3
38250,3,inf1946,meuble,11.8,14.2,8.3
38320,3,inf1946,meuble,11.8,14.2,8.3
38330,3,inf1946,meuble,11.8,14.2,8.3
38340,3,inf1946,meuble,11.8,14.2,8.3
38360,3,inf1946,meuble,11.799999997434218,14.199999996792771,8.299999998075663
38380,3,inf1946,meuble,11.8,14.2,8.3
38400,3,inf1946,meuble,11.79999999713309,14.199999996416361,8.299999997849818
38410,3,inf1946,meuble,11.8,14.2,8.3
38420,3,inf1946,meuble,11.8,14.2,8.3
38450,3,inf1946,meuble,11.8,14.2,8.3
38560,3,inf1946,meuble,11.8,14.2,8.3
38600,3,inf1946,meuble,11.799999985623176,14.199999982028968,8.299999989217381
38610,3,inf1946,meuble,11.8,14.2,8.3
38640,3,inf1946,meuble,11.8,14.2,8.3
38650,3,inf1946,meuble,11.8,14.2,8.3
38660,3,inf1946,meuble,11.8,14.2,8.3
38700,3,inf1946,meuble,11.800000000115109,14.19999999818244,8.299999999432517
38760,3,inf1946,meuble,11.8,14.2,8.3
38800,3,inf1946,meuble,11.8,14.2,8.3
38950,3,inf1946,meuble,11.799999989553097,14.19999998694137,8.299999992164823
38000,3,1946-1970,non-meuble,10.649518302049136,12.804966814118176,7.466345536207123
38100,3,1946-1970,non-meuble,10.400188788415708,12.500230746077541,7.300125872985504
38120,3,1946-1970,non-meuble,10.79999999967062,12.999999999588274,7.599999999752964
38130,3,1946-1970,non-meuble,10.8,13.0,7.6
38170,3,1946-1970,non-meuble,10.799999994518465,12.99999999314808,7.599999995888847
38180,3,1946-1970,non-meuble,10.799999999999999,12.999999999999998,7.599999999999999
38190,3,1946-1970,non-meuble,10.8,13.0,7.6
38220,3,1946-1970,non-meuble,10.8,13.0,7.6
38240,3,1946-1970,non-meuble,10.8,13.0,7.6
38250,3,1946-1970,non-meuble,10.8,13.0,7.6
38320,3,1946-1970,non-meuble,10.8,13.0,7.6
38330,3,1946-1970,non-meuble,10.8,13.0,7.6
38340,3,1946-1970,non-meuble,10.8,13.0,7.6
38360,3,1946-1970,non-meuble,10.799999997434218,12.999999996792772,7.5999999980756625
38380,3,1946-1970,non-meuble,10.8,13.0,7.6
38400,3,1946-1970,non-meuble,10.79999999713309,12.999999996416362,7.5999999978498165
38410,3,1946-1970,non-meuble,10.8,13.0,7.6
38420,3,1946-1970,non-meuble,10.8,13.0,7.6
38450,3,1946-1970,non-meuble,10.8,13.0,7.6
38560,3,1946-1970,non-meuble,10.8,13.0,7.6
38600,3,1946-1970,non-meuble,10.799999985623176,12.99999998202897,7.59999998921738
38610,3,1946-1970,non-meuble,10.8,13.0,7.6
38640,3,1946-1970,non-meuble,10.8,13.0,7.6
38650,3,1946-1970,non-meuble,10.8,13.0,7.6
38660,3,1946-1970,non-meuble,10.8,13.0,7.6
38700,3,1946-1970,non-meuble,10.800000005345627,13.000000006028218,7.600000002047775
38760,3,1946-1970,non-meuble,10.8,13.0,7.6
38800,3,1946-1970,non-meuble,10.8,13.0,7.6
38950,3,1946-1970,non-meuble,10.799999989553097,12.99999998694137,7.599999992164822
38000,3,1946-1970,meuble,11.377242560345204,13.632691072414246,7.994069789980095
38100,3,1946-1970,meuble,11.100209788309174,13.300251745971009,7.800146830753872
38120,3,1946-1970,meuble,11.599999999588274,13.89999999950593,8.099999999752963
38130,3,1946-1970,meuble,11.6,13.9,8.1
38170,3,1946-1970,meuble,11.59999999314808,13.899999991777696,8.099999995888847
38180,3,1946-1970,meuble,11.599999999999998,13.899999999999999,8.099999999999998
38190,3,1946-1970,meuble,11.6,13.9,8.1
38220,3,1946-1970,meuble,11.6,13.9,8.1
38240,3,1946-1970,meuble,11.6,13.9,8.1
38250,3,1946-1970,meuble,11.6,13.9,8.1
38320,3,1946-1970,meuble,11.6,13.9,8.1
38330,3,1946-1970,meuble,11.6,13.9,8.1
38340,3,1946-1970,meuble,11.6,13.9,8.1
38360,3,1946-1970,meuble,11.599999996792771,13.899999996151326,8.099999998075662
38380,3,1946-1970,meuble,11.6,13.9,8.1
38400,3,1946-1970,meuble,11.599999996416361,13.899999995699634,8.099999997849817
38410,3,1946-1970,meuble,11.6,13.9,8.1
38420,3,1946-1970,meuble,11.6,13.9,8.1
38450,3,1946-1970,meuble,11.6,13.9,8.1
38560,3,1946-1970,meuble,11.6,13.9,8.1
38600,3,1946-1970,meuble,11.599999982028969,13.899999978434762,8.09999998921738
38610,3,1946-1970,meuble,11.6,13.9,8.1
38640,3,1946-1970,meuble,11.6,13.9,8.1
38650,3,1946-1970,meuble,11.6,13.9,8.1
38660,3,1946-1970,meuble,11.6,13.9,8.1
38700,3,1946-1970,meuble,11.600000003412958,13.900000004095551,8.100000004663034
38760,3,1946-1970,meuble,11.6,13.9,8.1
38800,3,1946-1970,meuble,11.6,13.9,8.1
38950,3,1946-1970,meuble,11.59999998694137,13.899999984329645,8.099999992164822
38000,3,1971-1990,non-meuble,11.155448489453562,13.383172738703442,7.827724240203685
38100,3,1971-1990,non-meuble,11.10004174703634,13.300062662679611,7.800020831393071
38120,3,1971-1990,non-meuble,10.700000000329378,12.800000000411725,7.500000000247034
38130,3,1971-1990,non-meuble,10.7,12.8,7.5
38170,3,1971-1990,non-meuble,10.700000005481535,12.80000000685192,7.500000004111151
38180,3,1971-1990,non-meuble,10.700000000000001,12.800000000000002,7.500000000000001
38190,3,1971-1990,non-meuble,10.7,12.8,7.5
38220,3,1971-1990,non-meuble,10.7,12.8,7.5
38240,3,1971-1990,non-meuble,10.7,12.8,7.5
38250,3,1971-1990,non-meuble,10.7,12.8,7.5
38320,3,1971-1990,non-meuble,10.7,12.8,7.5
38330,3,1971-1990,non-meuble,10.7,12.8,7.5
38340,3,1971-1990,non-meuble,10.7,12.8,7.5
38360,3,1971-1990,non-meuble,10.700000002565782,12.800000003207229,7.500000001924337
38380,3,1971-1990,non-meuble,10.7,12.8,7.5
38400,3,1971-1990,non-meuble,10.700000002866911,12.80000000358364,7.500000002150183
38410,3,1971-1990,non-meuble,10.7,12.8,7.5
38420,3,1971-1990,non-meuble,10.7,12.8,7.5
38450,3,1971-1990,non-meuble,10.7,12.8,7.5
38560,3,1971-1990,non-meuble,10.7,12.8,7.5
38600,3,1971-1990,non-meuble,10.700000014376826,12.800000017971033,7.500000010782619
38610,3,1971-1990,non-meuble,10.7,12.8,7.5
38640,3,1971-1990,non-meuble,10.7,12.8,7.5
38650,3,1971-1990,non-meuble,10.7,12.8,7.5
38660,3,1971-1990,non-meuble,10.7,12.8,7.5
38700,3,1971-1990,non-meuble,10.70000002342222,12.800000030585405,7.500000016259036
38760,3,1971-1990,non-meuble,10.7,12.8,7.5
38800,3,1971-1990,non-meuble,10.7,12.8,7.5
38950,3,1971-1990,non-meuble,10.700000010446903,12.80000001305863,7.500000007835178
38000,3,1971-1990,meuble,11.955448484930466,14.355448480407372,8.355448493976658
38100,3,1971-1990,meuble,11.900041704911242,14.300041662786143,8.30004178916144
38120,3,1971-1990,meuble,11.400000000411724,13.700000000494068,8.000000000247034
38130,3,1971-1990,meuble,11.4,13.7,8.0
38170,3,1971-1990,meuble,11.40000000685192,13.700000008222302,8.000000004111152
38180,3,1971-1990,meuble,11.400000000000002,13.700000000000001,8.000000000000002
38190,3,1971-1990,meuble,11.4,13.7,8.0
38220,3,1971-1990,meuble,11.4,13.7,8.0
38240,3,1971-1990,meuble,11.4,13.7,8.0
38250,3,1971-1990,meuble,11.4,13.7,8.0
38320,3,1971-1990,meuble,11.4,13.7,8.0
38330,3,1971-1990,meuble,11.4,13.7,8.0
38340,3,1971-1990,meuble,11.4,13.7,8.0
38360,3,1971-1990,meuble,11.400000003207229,13.700000003848674,8.000000001924338
38380,3,1971-1990,meuble,11.4,13.7,8.0
38400,3,1971-1990,meuble,11.400000003583639,13.700000004300366,8.000000002150184
38410,3,1971-1990,meuble,11.4,13.7,8.0
38420,3,1971-1990,meuble,11.4,13.7,8.0
38450,3,1971-1990,meuble,11.4,13.7,8.0
38560,3,1971-1990,meuble,11.4,13.7,8.0
38600,3,1971-1990,meuble,11.400000017971033,13.700000021565238,8.00000001078262
38610,3,1971-1990,meuble,11.4,13.7,8.0
38640,3,1971-1990,meuble,11.4,13.7,8.0
38650,3,1971-1990,meuble,11.4,13.7,8.0
38660,3,1971-1990,meuble,11.4,13.7,8.0
38700,3,1971-1990,meuble,11.400000027970146,13.700000032518071,8.000000018874294
38760,3,1971-1990,meuble,11.4,13.7,8.0
38800,3,1971-1990,meuble,11.4,13.7,8.0
38950,3,1971-1990,meuble,11.40000001305863,13.700000015670355,8.000000007835178
38000,3,sup1990,non-meuble,11.699999999999998,13.999999999999998,8.2
38100,3,sup1990,non-meuble,11.7,13.999999999999998,8.199999999999998
38120,3,sup1990,non-meuble,11.7,13.999999999999998,8.2
38130,3,sup1990,non-meuble,11.7,14.0,8.2
38170,3,sup1990,non-meuble,11.7,14.0,8.2
38180,3,sup1990,non-meuble,11.7,14.0,8.2
38190,3,sup1990,non-meuble,11.7,14.0,8.2
38220,3,sup1990,non-meuble,11.7,14.0,8.2
38240,3,sup1990,non-meuble,11.7,14.0,8.2
38250,3,sup1990,non-meuble,11.7,14.0,8.2
38320,3,sup1990,non-meuble,11.7,14.0,8.2
38330,3,sup1990,non-meuble,11.7,14.0,8.2
38340,3,sup1990,non-meuble,11.7,14.0,8.2
38360,3,sup1990,non-meuble,11.7,14.0,8.2
38380,3,sup1990,non-meuble,11.7,14.0,8.2
38400,3,sup1990,non-meuble,11.7,14.0,8.2
38410,3,sup1990,non-meuble,11.7,14.0,8.2
38420,3,sup1990,non-meuble,11.7,14.0,8.2
38450,3,sup1990,non-meuble,11.7,14.0,8.2
38560,3,sup1990,non-meuble,11.7,14.0,8.2
38600,3,sup1990,non-meuble,11.7,14.0,8.2
38610,3,sup1990,non-meuble,11.7,14.0,8.2
38640,3,sup1990,non-meuble,11.7,14.0,8.2
38650,3,sup1990,non-meuble,11.7,14.0,8.2
38660,3,sup1990,non-meuble,11.7,14.0,8.2
38700,3,sup1990,non-meuble,11.7,14.0,8.2
38760,3,sup1990,non-meuble,11.7,14.0,8.2
38800,3,sup1990,non-meuble,11.7,14.0,8.2
38950,3,sup1990,non-meuble,11.7,14.0,8.2
38000,3,sup1990,meuble,12.499999999999998,14.999999999999998,8.799999999999999
38100,3,sup1990,meuble,12.499999999999998,14.999999999999998,8.8
38120,3,sup1990,meuble,12.5,14.999999999999998,8.8
38130,3,sup1990,meuble,12.5,15.0,8.8
38170,3,sup1990,meuble,12.5,15.0,8.8
38180,3,sup1990,meuble,12.5,15.0,8.8
38190,3,sup1990,meuble,12.5,15.0,8.8
38220,3,sup1990,meuble,12.5,15.0,8.8
38240,3,sup1990,meuble,12.5,15.0,8.8
38250,3,sup1990,meuble,12.5,15.0,8.8
38320,3,sup1990,meuble,12.5,15.0,8.8
38330,3,sup1990,meuble,12.5,15.0,8.8
38340,3,sup1990,meuble,12.5,15.0,8.8
38360,3,sup1990,meuble,12.5,15.0,8.8
38380,3,sup1990,meuble,12.5,15.0,8.8
38400,3,sup1990,meuble,12.5,15.0,8.8
38410,3,sup1990,meuble,12.5,15.0,8.8
38420,3,sup1990,meuble,12.5,15.0,8.8
38450,3,sup1990,meuble,12.5,15.0,8.8
38560,3,sup1990,meuble,12.5,15.0,8.8
38600,3,sup1990,meuble,12.5,15.0,8.8
38610,3,sup1990,meuble,12.5,15.0,8.8
38640,3,sup1990,meuble,12.5,15.0,8.8
38650,3,sup1990,meuble,12.5,15.0,8.8
38660,3,sup1990,meuble,12.5,15.0,8.8
38700,3,sup1990,meuble,12.5,15.0,8.8
38760,3,sup1990,meuble,12.5,15.0,8.8
38800,3,sup1990,meuble,12.5,15.0,8.8
38950,3,sup1990,meuble,12.5,15.0,8.8
38000,4,inf1946,non-meuble,9.955448489453563,11.955448484930466,6.955448498499754
38100,4,inf1946,non-meuble,9.90004174703634,11.900041704911242,6.900041831286539
38120,4,inf1946,non-meuble,9.50000000032938,11.400000000411724,6.70000000016469
38130,4,inf1946,non-meuble,9.5,11.4,6.7
38170,4,inf1946,non-meuble,9.500000005481535,11.40000000685192,6.700000002740768
38180,4,inf1946,non-meuble,9.500000000000002,11.400000000000002,6.700000000000001
38190,4,inf1946,non-meuble,9.5,11.4,6.7
38220,4,inf1946,non-meuble,9.5,11.4,6.7
38240,4,inf1946,non-meuble,9.5,11.4,6.7
38250,4,inf1946,non-meuble,9.5,11.4,6.7
38320,4,inf1946,non-meuble,9.5,11.4,6.7
38330,4,inf1946,non-meuble,9.5,11.4,6.7
38340,4,inf1946,non-meuble,9.5,11.4,6.7
38360,4,inf1946,non-meuble,9.500000002565782,11.400000003207229,6.700000001282891
38380,4,inf1946,non-meuble,9.5,11.4,6.7
38400,4,inf1946,non-meuble,9.500000002866912,11.400000003583639,6.700000001433456
38410,4,inf1946,non-meuble,9.5,11.4,6.7
38420,4,inf1946,non-meuble,9.5,11.4,6.7
38450,4,inf1946,non-meuble,9.5,11.4,6.7
38560,4,inf1946,non-meuble,9.5,11.4,6.7
38600,4,inf1946,non-meuble,9.500000014376827,11.400000017971033,6.700000007188414
38610,4,inf1946,non-meuble,9.5,11.4,6.7
38640,4,inf1946,non-meuble,9.5,11.4,6.7
38650,4,inf1946,non-meuble,9.5,11.4,6.7
38660,4,inf1946,non-meuble,9.5,11.4,6.7
38700,4,inf1946,non-meuble,9.50000002342222,11.400000027970146,6.700000014326369
38760,4,inf1946,non-meuble,9.5,11.4,6.7
38800,4,inf1946,non-meuble,9.5,11.4,6.7
38950,4,inf1946,non-meuble,9.500000010446904,11.40000001305863,6.700000005223452
38000,4,inf1946,meuble,10.655448489453564,12.783172738703438,7.455448493976658
38100,4,inf1946,meuble,10.60004174703634,12.700062662679608,7.40004178916144
38120,4,inf1946,meuble,10.200000000329378,12.200000000411723,7.100000000247034
38130,4,inf1946,meuble,10.2,12.2,7.1
38170,4,inf1946,meuble,10.200000005481535,12.20000000685192,7.100000004111151
38180,4,inf1946,meuble,10.200000000000001,12.200000000000001,7.1000000000000005
38190,4,inf1946,meuble,10.2,12.2,7.1
38220,4,inf1946,meuble,10.2,12.2,7.1
38240,4,inf1946,meuble,10.2,12.2,7.1
38250,4,inf1946,meuble,10.2,12.2,7.1
38320,4,inf1946,meuble,10.2,12.2,7.1
38330,4,inf1946,meuble,10.2,12.2,7.1
38340,4,inf1946,meuble,10.2,12.2,7.1
38360,4,inf1946,meuble,10.200000002565782,12.200000003207228,7.100000001924337
38380,4,inf1946,meuble,10.2,12.2,7.1
38400,4,inf1946,meuble,10.200000002866911,12.20000000358364,7.100000002150183
38410,4,inf1946,meuble,10.2,12.2,7.1
38420,4,inf1946,meuble,10.2,12.2,7.1
38450,4,inf1946,meuble,10.2,12.2,7.1
38560,4,inf1946,meuble,10.2,12.2,7.1
38600,4,inf1946,meuble,10.200000014376826,12.200000017971032,7.100000010782619
38610,4,inf1946,meuble,10.2,12.2,7.1
38640,4,inf1946,meuble,10.2,12.2,7.1
38650,4,inf1946,meuble,10.2,12.2,7.1
38660,4,inf1946,meuble,10.2,12.2,7.1
38700,4,inf1946,meuble,10.20000002342222,12.200000030585404,7.100000018874294
38760,4,inf1946,meuble,10.2,12.2,7.1
38800,4,inf1946,meuble,10.2,12.2,7.1
38950,4,inf1946,meuble,10.200000010446903,12.200000013058629,7.1000000078351775
38000,4,1946-1970,non-meuble,10.094069771887714,12.121794025660686,7.038621268864864
38100,4,1946-1970,non-meuble,9.900146662253478,11.900167620021847,6.90010478884184
38120,4,1946-1970,non-meuble,9.800000000082346,11.800000000082346,6.8999999999999995
38130,4,1946-1970,non-meuble,9.8,11.8,6.9
38170,4,1946-1970,non-meuble,9.800000001370384,11.800000001370384,6.9
38180,4,1946-1970,non-meuble,9.8,11.8,6.9
38190,4,1946-1970,non-meuble,9.8,11.8,6.9
38220,4,1946-1970,non-meuble,9.8,11.8,6.9
38240,4,1946-1970,non-meuble,9.8,11.8,6.9
38250,4,1946-1970,non-meuble,9.8,11.8,6.9
38320,4,1946-1970,non-meuble,9.8,11.8,6.9
38330,4,1946-1970,non-meuble,9.8,11.8,6.9
38340,4,1946-1970,non-meuble,9.8,11.8,6.9
38360,4,1946-1970,non-meuble,9.800000000641447,11.800000000641447,6.9
38380,4,1946-1970,non-meuble,9.8,11.8,6.9
38400,4,1946-1970,non-meuble,9.800000000716729,11.800000000716729,6.9
38410,4,1946-1970,non-meuble,9.8,11.8,6.9
38420,4,1946-1970,non-meuble,9.8,11.8,6.9
38450,4,1946-1970,non-meuble,9.8,11.8,6.9
38560,4,1946-1970,non-meuble,9.8,11.8,6.9
38600,4,1946-1970,non-meuble,9.800000003594208,11.800000003594208,6.9
38610,4,1946-1970,non-meuble,9.8,11.8,6.9
38640,4,1946-1970,non-meuble,9.8,11.8,6.9
38650,4,1946-1970,non-meuble,9.8,11.8,6.9
38660,4,1946-1970,non-meuble,9.8,11.8,6.9
38700,4,1946-1970,non-meuble,9.800000022854737,11.800000025469997,6.900000013076294
38760,4,1946-1970,non-meuble,9.8,11.8,6.9
38800,4,1946-1970,non-meuble,9.8,11.8,6.9
38950,4,1946-1970,non-meuble,9.800000002611727,11.800000002611727,6.9
38000,4,1946-1970,meuble,10.794069771887713,12.949518279433658,7.538621268864864
38100,4,1946-1970,meuble,10.600146662253476,12.700188577790213,7.40010478884184
38120,4,1946-1970,meuble,10.500000000082345,12.600000000082344,7.3999999999999995
38130,4,1946-1970,meuble,10.5,12.6,7.4
38170,4,1946-1970,meuble,10.500000001370383,12.600000001370383,7.4
38180,4,1946-1970,meuble,10.5,12.6,7.4
38190,4,1946-1970,meuble,10.5,12.6,7.4
38220,4,1946-1970,meuble,10.5,12.6,7.4
38240,4,1946-1970,meuble,10.5,12.6,7.4
38250,4,1946-1970,meuble,10.5,12.6,7.4
38320,4,1946-1970,meuble,10.5,12.6,7.4
38330,4,1946-1970,meuble,10.5,12.6,7.4
38340,4,1946-1970,meuble,10.5,12.6,7.4
38360,4,1946-1970,meuble,10.500000000641446,12.600000000641446,7.4
38380,4,1946-1970,meuble,10.5,12.6,7.4
38400,4,1946-1970,meuble,10.500000000716728,12.600000000716728,7.4
38410,4,1946-1970,meuble,10.5,12.6,7.4
38420,4,1946-1970,meuble,10.5,12.6,7.4
38450,4,1946-1970,meuble,10.5,12.6,7.4
38560,4,1946-1970,meuble,10.5,12.6,7.4
38600,4,1946-1970,meuble,10.500000003594208,12.600000003594207,7.4
38610,4,1946-1970,meuble,10.5,12.6,7.4
38640,4,1946-1970,meuble,10.5,12.6,7.4
38650,4,1946-1970,meuble,10.5,12.6,7.4
38660,4,1946-1970,meuble,10.5,12.6,7.4
38700,4,1946-1970,meuble,10.500000022854737,12.600000028085253,7.400000013076294
38760,4,1946-1970,meuble,10.5,12.6,7.4
38800,4,1946-1970,meuble,10.5,12.6,7.4
38950,4,1946-1970,meuble,10.500000002611726,12.600000002611726,7.4
38000,4,1971-1990,non-meuble,10.438621277911055,12.566345531684027,7.310897024138081
38100,4,1971-1990,non-meuble,10.300104873092037,12.400125830860405,7.2000839153236695
38120,4,1971-1990,non-meuble,10.499999999835309,12.599999999835308,7.39999999983531
38130,4,1971-1990,non-meuble,10.5,12.6,7.4
38170,4,1971-1990,non-meuble,10.499999997259232,12.599999997259232,7.399999997259232
38180,4,1971-1990,non-meuble,10.5,12.6,7.3999999999999995
38190,4,1971-1990,non-meuble,10.5,12.6,7.4
38220,4,1971-1990,non-meuble,10.5,12.6,7.4
38240,4,1971-1990,non-meuble,10.5,12.6,7.4
38250,4,1971-1990,non-meuble,10.5,12.6,7.4
38320,4,1971-1990,non-meuble,10.5,12.6,7.4
38330,4,1971-1990,non-meuble,10.5,12.6,7.4
38340,4,1971-1990,non-meuble,10.5,12.6,7.4
38360,4,1971-1990,non-meuble,10.499999998717108,12.599999998717108,7.399999998717109
38380,4,1971-1990,non-meuble,10.5,12.6,7.4
38400,4,1971-1990,non-meuble,10.499999998566546,12.599999998566545,7.399999998566545
38410,4,1971-1990,non-meuble,10.5,12.6,7.4
38420,4,1971-1990,non-meuble,10.5,12.6,7.4
38450,4,1971-1990,non-meuble,10.5,12.6,7.4
38560,4,1971-1990,non-meuble,10.5,12.6,7.4
38600,4,1971-1990,non-meuble,10.499999992811588,12.599999992811588,7.399999992811588
38610,4,1971-1990,non-meuble,10.5,12.6,7.4
38640,4,1971-1990,non-meuble,10.5,12.6,7.4
38650,4,1971-1990,non-meuble,10.5,12.6,7.4
38660,4,1971-1990,non-meuble,10.5,12.6,7.4
38700,4,1971-1990,non-meuble,10.500000003980443,12.6000000065957,7.400000001365184
38760,4,1971-1990,non-meuble,10.5,12.6,7.4
38800,4,1971-1990,non-meuble,10.5,12.6,7.4
38950,4,1971-1990,non-meuble,10.499999994776548,12.599999994776548,7.3999999947765485
38000,4,1971-1990,meuble,11.166345531684026,13.394069785456999,7.810897019614985
38100,4,1971-1990,meuble,11.000125830860405,13.200146788628773,7.7000838731985715
38120,4,1971-1990,meuble,11.199999999835308,13.399999999835309,7.799999999917654
38130,4,1971-1990,meuble,11.2,13.4,7.8
38170,4,1971-1990,meuble,11.199999997259232,13.399999997259233,7.799999998629616
38180,4,1971-1990,meuble,11.2,13.4,7.8
38190,4,1971-1990,meuble,11.2,13.4,7.8
38220,4,1971-1990,meuble,11.2,13.4,7.8
38240,4,1971-1990,meuble,11.2,13.4,7.8
38250,4,1971-1990,meuble,11.2,13.4,7.8
38320,4,1971-1990,meuble,11.2,13.4,7.8
38330,4,1971-1990,meuble,11.2,13.4,7.8
38340,4,1971-1990,meuble,11.2,13.4,7.8
38360,4,1971-1990,meuble,11.199999998717107,13.399999998717108,7.799999999358554
38380,4,1971-1990,meuble,11.2,13.4,7.8
38400,4,1971-1990,meuble,11.199999998566545,13.399999998566546,7.799999999283273
38410,4,1971-1990,meuble,11.2,13.4,7.8
38420,4,1971-1990,meuble,11.2,13.4,7.8
38450,4,1971-1990,meuble,11.2,13.4,7.8
38560,4,1971-1990,meuble,11.2,13.4,7.8
38600,4,1971-1990,meuble,11.199999992811588,13.399999992811589,7.799999996405794
38610,4,1971-1990,meuble,11.2,13.4,7.8
38640,4,1971-1990,meuble,11.2,13.4,7.8
38650,4,1971-1990,meuble,11.2,13.4,7.8
38660,4,1971-1990,meuble,11.2,13.4,7.8
38700,4,1971-1990,meuble,11.2000000065957,13.40000000921096,7.800000005913109
38760,4,1971-1990,meuble,11.2,13.4,7.8
38800,4,1971-1990,meuble,11.2,13.4,7.8
38950,4,1971-1990,meuble,11.199999994776547,13.399999994776548,7.799999997388274
38000,4,sup1990,non-meuble,10.938621277911055,13.166345531684026,7.683172765842014
38100,4,sup1990,non-meuble,10.800104873092037,13.000125830860405,7.600062915430202
38120,4,sup1990,non-meuble,10.999999999835309,13.199999999835308,7.6999999999176545
38130,4,sup1990,non-meuble,11.0,13.2,7.7
38170,4,sup1990,non-meuble,10.999999997259232,13.199999997259232,7.699999998629616
38180,4,sup1990,non-meuble,11.0,13.2,7.7
38190,4,sup1990,non-meuble,11.0,13.2,7.7
38220,4,sup1990,non-meuble,11.0,13.2,7.7
38240,4,sup1990,non-meuble,11.0,13.2,7.7
38250,4,sup1990,non-meuble,11.0,13.2,7.7
38320,4,sup1990,non-meuble,11.0,13.2,7.7
38330,4,sup1990,non-meuble,11.0,13.2,7.7
38340,4,sup1990,non-meuble,11.0,13.2,7.7
38360,4,sup1990,non-meuble,10.999999998717108,13.199999998717107,7.699999999358554
38380,4,sup1990,non-meuble,11.0,13.2,7.7
38400,4,sup1990,non-meuble,10.999999998566546,13.199999998566545,7.699999999283273
38410,4,sup1990,non-meuble,11.0,13.2,7.7
38420,4,sup1990,non-meuble,11.0,13.2,7.7
38450,4,sup1990,non-meuble,11.0,13.2,7.7
38560,4,sup1990,non-meuble,11.0,13.2,7.7
38600,4,sup1990,non-meuble,10.999999992811588,13.199999992811588,7.699999996405794
38610,4,sup1990,non-meuble,11.0,13.2,7.7
38640,4,sup1990,non-meuble,11.0,13.2,7.7
38650,4,sup1990,non-meuble,11.0,13.2,7.7
38660,4,sup1990,non-meuble,11.0,13.2,7.7
38700,4,sup1990,non-meuble,11.000000003980443,13.2000000065957,7.70000000329785
