code_postal,rooms,epoque,furnished,ref,refmaj,refmin
75001,2,inf1946,non-meuble,29.024187356577816,34.78907088337708,20.32685705854214
75002,2,inf1946,non-meuble,29.29296484390993,35.11155781269192,20.474657504745323
75003,2,inf1946,non-meuble,29.19753151617909,34.997080214352835,20.398331570141906
75004,2,inf1946,non-meuble,29.567221300461192,35.440669169004984,20.693803502346956
75005,2,inf1946,non-meuble,28.290196041433116,33.93332417627361,19.772655837850575
75006,2,inf1946,non-meuble,29.656874792724405,35.5562951592383,20.757788982427627
75007,2,inf1946,non-meuble,29.596302381188732,35.49560996991956,20.697420411043367
75008,2,inf1946,non-meuble,28.845578926567608,34.59302361488591,20.189692519455747
75009,2,inf1946,non-meuble,27.448035175788807,32.897660749892026,19.223590221138654
75010,2,inf1946,non-meuble,26.029305340935572,31.226106156177817,18.23565532601435
75011,2,inf1946,non-meuble,25.834461422773515,31.03098652309462,18.08964444943023
75012,2,inf1946,non-meuble,24.27487951666856,29.14183110867769,17.004394941295303
75013,2,inf1946,non-meuble,25.07376040620872,30.087348656589416,17.547025664289205
75014,2,inf1946,non-meuble,26.12816862070163,31.347542820435162,18.281510253029477
75015,2,inf1946,non-meuble,25.221941823189056,30.296672641466284,17.676402215802877
75016,2,inf1946,non-meuble,26.314908610166068,31.59787975218051,18.409963578483705
75017,2,inf1946,non-meuble,26.583044933494417,31.934772675505847,18.605418607558125
75018,2,inf1946,non-meuble,24.47563411941875,29.36702389393502,17.129212758441984
75019,2,inf1946,non-meuble,23.47752081302741,28.196839207375245,16.458078923209296
75020,2,inf1946,non-meuble,23.781420688623385,28.563063804909874,16.672303202153742
75116,2,inf1946,non-meuble,26.314908610166068,31.59787975218051,18.409963578483705
75001,2,1946-1970,meuble,31.212595603524598,37.44610362079161,21.878426801022684
75002,2,1946-1970,meuble,28.02282407637792,33.59501649891122,19.5931389697944
75003,2,1946-1970,meuble,27.202081882151848,32.60254032645239,19.00151735031998
75004,2,1946-1970,meuble,30.360116699928696,36.421538432406855,21.278225066015082
75005,2,1946-1970,meuble,27.021025644963643,32.391581172763516,18.881149441897204
75006,2,1946-1970,meuble,32.496710288902165,38.99603150583675,22.77758188389143
75007,2,1946-1970,meuble,33.9955312200996,40.79463978473167,23.79688756635249
75008,2,1946-1970,meuble,31.652637723399774,37.98316976065388,22.191543909638458
75009,2,1946-1970,meuble,30.521562621291313,36.59587501477631,21.347585398197037
75010,2,1946-1970,meuble,29.06196552355689,34.854974103941466,20.32401840199722
75011,2,1946-1970,meuble,27.324594621542552,32.77986466092381,19.117575888270043
75012,2,1946-1970,meuble,25.254776921640115,30.29607813103224,17.69079252226664
75013,2,1946-1970,meuble,25.524323838836107,30.625936026465794,17.885017269938004
75014,2,1946-1970,meuble,27.724160207793297,33.26887549132373,19.406775776813575
75015,2,1946-1970,meuble,27.888303271734426,33.46304049775689,19.509593802360296
75016,2,1946-1970,meuble,30.43834358825491,36.52601236000592,21.306846941900538
75017,2,1946-1970,meuble,28.59845759399977,34.32310216219332,19.998782697671537
75018,2,1946-1970,meuble,25.414805065147394,30.493261513847536,17.826769604792055
75019,2,1946-1970,meuble,23.3890974242175,28.046929111790718,16.392813701763004
75020,2,1946-1970,meuble,24.169667808068375,28.986318651633702,16.93129409631586
75116,2,1946-1970,meuble,30.43834358825491,36.52601236000592,21.306846941900538
75001,2,1946-1970,non-meuble,27.357000351152756,32.81304614268809,19.145799830735527
75002,2,1946-1970,non-meuble,24.608029128022384,29.54198830439466,17.197603459328068
75003,2,1946-1970,non-meuble,23.901797914106123,28.7021161099091,16.701269312161298
75004,2,1946-1970,non-meuble,26.61917088297189,31.93360666707385,18.61076921620343
75005,2,1946-1970,non-meuble,23.719783392803947,28.489924494436913,16.58016683229978
75006,2,1946-1970,non-meuble,28.477158324697417,34.1765924764174,19.938023625940946
75007,2,1946-1970,non-meuble,29.79614335382562,35.79526796839541,20.897248051435042
75008,2,1946-1970,non-meuble,27.752605403884864,33.28315991221998,19.42208633158495
75009,2,1946-1970,non-meuble,26.77203188225736,32.12146175445045,18.77292464733067
75010,2,1946-1970,non-meuble,25.517111980654633,30.610259678980423,17.8758633645149
75011,2,1946-1970,non-meuble,23.972845300125453,28.776359165393895,16.76581848788231
75012,2,1946-1970,non-meuble,22.18033568382912,26.614089402401056,15.523903628176356
75013,2,1946-1970,non-meuble,22.39804166016496,26.90125325932098,15.693106576473875
75014,2,1946-1970,non-meuble,24.319701237403503,29.188415360112995,17.042441200448042
75015,2,1946-1970,non-meuble,24.465646888702455,29.355053971864105,17.105610515638467
75016,2,1946-1970,non-meuble,26.73353880583001,32.06025074378434,18.723949585505185
75017,2,1946-1970,non-meuble,25.07319610186369,30.073063516101044,17.52376308264957
75018,2,1946-1970,non-meuble,22.327723131887595,26.81049858814822,15.63539440722306
75019,2,1946-1970,non-meuble,20.550583886296597,24.689220674992264,14.373495552110688
75020,2,1946-1970,non-meuble,21.234258013234047,25.496941144473787,14.849952530695987
75116,2,1946-1970,non-meuble,26.73353880583001,32.06025074378434,18.723949585505185
75001,2,1971-1990,meuble,31.46342271750803,37.760652858808164,22.056303610586912
75002,2,1971-1990,meuble,28.211324430754182,33.82127405008621,19.72509873884503
75003,2,1971-1990,meuble,27.20231802061366,32.602851728947876,19.00171068358456
75004,2,1971-1990,meuble,31.09500434320837,37.30340600997684,21.792648821945225
75005,2,1971-1990,meuble,27.272355133577886,32.70574320579642,19.069632237011724
75006,2,1971-1990,meuble,32.4552368817296,38.95425548714698,22.75654693406599
75007,2,1971-1990,meuble,32.398500412954725,38.89811411452327,22.69893486119933
75008,2,1971-1990,meuble,32.255068171770056,38.69389481342468,22.61630342183504
75009,2,1971-1990,meuble,29.047544061723684,34.87201120635656,20.323253584523908
75010,2,1971-1990,meuble,27.84495529116476,33.444241227341514,19.497561767918434
75011,2,1971-1990,meuble,27.60722835162601,33.159010297170816,19.35540450548474
75012,2,1971-1990,meuble,26.114532521416642,31.3324561131184,18.297277198604668
75013,2,1971-1990,meuble,24.60134248141383,29.55012256475217,17.229043671666833
75014,2,1971-1990,meuble,27.122837426705807,32.57217955038905,18.98486510218818
75015,2,1971-1990,meuble,28.691387947506104,34.40301981410408,20.057309458817034
75016,2,1971-1990,meuble,30.333641371101322,36.36037908522765,21.22403315558497
75017,2,1971-1990,meuble,29.406236240629624,35.282197084890974,20.57910297715531
75018,2,1971-1990,meuble,26.390860929681505,31.66157113816698,18.495796492366086
75019,2,1971-1990,meuble,22.29955963982882,26.79565714029582,15.645877198033649
75020,2,1971-1990,meuble,23.31486730519751,28.012481787675206,16.35504813507645
75116,2,1971-1990,meuble,30.333641371101322,36.36037908522765,21.22403315558497
75001,2,1971-1990,non-meuble,27.5985992847501,33.11836720031854,19.36894240356067
75002,2,1971-1990,non-meuble,24.777746093871745,29.749462467042747,17.329753648123617
75003,2,1971-1990,non-meuble,23.901996420551097,28.70238817825795,16.701460943296077
75004,2,1971-1990,non-meuble,27.280568559106417,32.74198427749867,19.125192972133565
75005,2,1971-1990,non-meuble,23.939732177245755,28.741374017430903,16.737388957621615
75006,2,1971-1990,non-meuble,28.455880888002355,34.155072552852715,19.957078005553342
75007,2,1971-1990,non-meuble,28.398707388669685,34.09845226314158,19.899125786976573
75008,2,1971-1990,non-meuble,28.285689602042133,33.95503256047619,19.84690238102611
75009,2,1971-1990,non-meuble,25.49785481973211,30.59745572800714,17.89844686382423
75010,2,1971-1990,non-meuble,24.445366698047803,29.34473768542463,17.146268052540037
75011,2,1971-1990,non-meuble,24.207210961496067,29.059009047768868,16.955395804638005
75012,2,1971-1990,non-meuble,22.907617434865962,27.517957671127256,16.042089148163882
75013,2,1971-1990,non-meuble,21.561171461002246,25.85248394558081,15.113549030348375
75014,2,1971-1990,non-meuble,23.786176835584296,28.535518468892036,16.66832578552748
75015,2,1971-1990,non-meuble,25.16888897694042,30.18049912384058,17.620098958965222
75016,2,1971-1990,non-meuble,26.589794232389885,31.91651187249135,18.641142850670203
75017,2,1971-1990,non-meuble,25.805283714325885,30.981262935620297,18.078612194902735
