,svf,aspecratio,hauteurmoy,perméable,voirie,bati,rugosite_t,admitance,albedo,fluchaleur,aleaj_note,alean_note,alea_j_cl,sensi_j_cl,incap_j_cl,alea_n_cl,sensi_n_cl,incap_n_cl,vulnj_note,vulnn_note,st_areasha,st_lengths
75001,0.37964884606434995,1.0702142400511203,16.253907951275387,45.594813170169175,3.2006137828386807,51.204573046992145,6.19003431600854,1546.8160897424918,0.16542985423455794,28.944603062075775,7.513344235285823,13.666905143357475,1.277935627908682,1.9245374734103124,1.491832027715755,2.3719244516832863,1.7601708530450133,1.5157993733666455,4.694305129034749,5.647894678094945,78203.12142136412,1225.7479969249243
75002,0.15214613516198847,1.5516877593033997,19.89766412943544,18.244142343524427,2.0280633689286733,79.7277942875469,6.535269242331551,1597.807829118255,0.15116439681141988,36.0188620143888,11.544129113779007,19.86390688029544,2.2526234068559106,2.0635557963578615,1.914232464980948,2.9926263184483326,1.916262518407329,1.9541464034807008,6.230411668194719,6.863035240336362,10042.192199453753,429.87007225555647
75003,0.2453646180721359,1.3373521084271682,17.23657067264778,28.52086413518664,1.2881518508198155,70.19098401399354,6.384926903223797,1593.1156799082155,0.15496812832243392,25.076906043617996,10.871008996624482,18.226055929971423,2.144188604693599,2.4657377250574277,1.851981744469442,2.949873747409261,2.3070452300870965,1.9047803927753297,6.461908074220468,7.161699370271686,13679.947751739728,510.77063512759923
75004,0.3232523773687689,1.090842504643836,17.787612492527018,36.12119951129923,3.784731252379858,60.09406923632091,6.290375463891859,1593.2945876211807,0.15614305934369194,22.906141848098144,9.802545163323284,16.779792968154297,1.983345884772848,2.5275877181026414,1.6565427217978894,2.7646922903624755,2.3619752810983634,1.8150838928972393,6.1674763246733795,6.941751464358079,12622.593478044164,465.2093202434314
75005,0.4057323361135838,0.9250538622166259,16.598843065173373,47.28638872566295,1.8951620521591783,50.81844922217786,6.212118581240942,1569.5280522468927,0.16358610122755063,17.697703758613553,8.494522431125498,14.07117094144442,1.8403223349427986,2.4576111526369857,1.7196106774908806,2.5737131317250364,2.3587743441891664,1.7196106774908806,6.017544165070665,6.652098153405085,40147.47715569326,889.4090606199845
75006,0.30245019645547355,1.103841607274012,17.56394045405438,42.21603039505207,0.8215701079990374,56.96239949694889,6.257027176389685,1562.53784362319,0.16178185715771534,16.68660560580811,8.528568181184147,15.470292077963116,1.6114555689377807,2.626382415873839,1.7321259026724989,2.6435703928859864,2.470297023590213,1.7321259026724989,5.969963887484119,6.845993319148699,45882.5011971545,920.3773866217102
75007,0.4356579695736224,0.7547994934469929,15.501364775465353,50.648719017705204,3.012071498168614,46.33920948412619,6.073639209259725,1554.5092650880533,0.1687416832732255,16.146473927807254,7.935622419239752,12.54069721555235,1.6132496027502967,2.2416981333722794,1.5620301370829737,2.3222081151085288,2.0521673284273296,1.5909682979667985,5.41697787320555,5.965343741502657,21761.916719015462,795.4910732858036
75008,0.2855218940438133,1.05876533391531,19.273157389327466,37.30022913021868,2.4529682121674226,60.24680265761388,6.439077021917398,1571.050935106462,0.15701441483744166,33.90746412206278,9.690641757849534,16.031333620172205,1.8796815317275872,2.311230795061782,1.7639603386341225,2.686518308058627,1.9466573793474322,1.7709218482349254,5.954872665423491,6.404097535640985,18826.027654617348,627.0121045486794
75009,0.21594109298515585,1.5155053842977133,19.60411597520771,26.236235930072503,1.17437148280945,72.58939258711806,6.490986437034931,1597.166702340567,0.15127641912833772,30.37862900388379,10.89015999460597,19.292752524338898,2.168716911843943,2.2549364584328986,1.7596969331399934,2.9812037519735948,2.1858175441333594,1.8835477367112707,6.183350303416834,7.050569032818225,13916.876360158582,501.16773477276774
75010,0.2974299613433883,0.9481562490301992,16.856481004298068,34.10533046926704,2.4370900332194574,63.45757949751351,6.236468556199049,1592.254506549824,0.15570665435349745,25.807741054389584,10.589609463261871,16.45203080311367,2.137358132824964,2.090578808194412,1.8136798581921656,2.8308162090951106,2.057537973072573,1.9422522106842424,6.041616799211543,6.830606392851927,20526.524273419236,633.9150497904172
75011,0.29302457099275436,0.8873826877847563,16.672551561135958,33.81183801023656,3.2451672093886987,62.94299478037475,6.338630253208108,1590.145215705836,0.15681430723647666,26.03652662389581,10.586057949841745,16.366622205195956,2.0543663942405264,2.503460025367162,1.89318706944587,2.846577465638586,2.4987576356222743,1.8969432908002908,6.451013489053558,7.24227839206115,25102.5444993028,720.3212600761854
75012,0.4926825748349013,1.0079314942011002,15.411085177797819,79.0605111218423,4.319166166725365,16.62032271143233,6.302859357926138,1472.448241680822,0.17096431599407905,7.222045003189287,2.7401928172688885,6.703555681549718,0.2717583651743225,1.4654011329400722,1.0802450868027322,1.2778221470313555,1.4436119640064884,1.137206085495044,2.8174045849171274,3.858640196532888,79754.03954413641,1524.9690226381533
75013,0.4633619692820835,0.7635336149388068,18.048323951660976,48.25826812781405,8.663984452178013,43.07774742000795,5.699840667798876,1589.1677272719694,0.17724975491141162,12.168005805006237,8.242522846673499,12.49796619568438,1.7090440444290982,2.1956007525279,1.3055898472819245,2.415093165767037,2.196608466089718,1.6110798103945743,5.2102346442389225,6.222781442251329,23595.09592388416,741.3636559605366
75014,0.45775977827666814,0.6863203269253042,15.291821749691092,49.70468735476486,7.29433369330978,43.000978951925354,5.827228574669987,1594.4926842227228,0.17070395511640382,14.919603597960151,8.174774081492327,11.996728572096119,1.677433528297823,2.281596264914745,1.287380972021188,2.3031367262068976,2.2702658423748145,1.529157279812008,5.246410765233756,6.10255984839372,29211.215868392057,762.2196817768431
75015,0.4238314854452127,0.849688314744875,16.83268844478949,46.96751229753883,4.299883254155255,48.732604448305935,5.983823255100309,1578.5654228932221,0.1697937989543311,14.233889971192216,8.665262173518265,13.42844943484054,1.7880839635546655,2.173364165823176,1.3217783950888162,2.4665572836195695,2.142051796160281,1.4902314819510971,5.2832265244666585,6.098840561730948,24587.64496539379,772.1379648281559
75016,0.47718958859219085,1.0407773399610982,16.242776989286323,72.68592535967521,5.150225628937037,22.163849011387747,6.147088407627233,1497.3448546501215,0.16755825861773394,8.17239673301138,3.8326470420419962,8.207356823049256,0.5529282067873498,1.607883248209659,1.3195230827550184,1.463498417228132,1.5635027552570733,1.3522885777788995,3.4803345377520265,4.379289750264104,78502.84212156534,1528.5968966326946
75017,0.3826269168569114,0.8366852421786517,17.155072174944895,42.86127378407344,4.3858168786949,52.75290933723166,6.091155508013406,1592.0706384248738,0.16244235218356629,20.738479224010256,9.626089177092645,14.510300392418088,1.928749003143512,2.413717746432255,1.7044750650259717,2.517230324017002,2.337406862131545,1.7058099600135426,6.046941814601738,6.5604471461620895,19784.258371217096,654.4598072351354
75018,0.413774335149795,0.8014556815104744,15.489391858801257,41.40940574678429,9.120417458291557,49.47017679492416,5.800826223565305,1621.6387191654853,0.16650608244297194,15.351733425376745,9.528489994520209,13.662864740161924,1.9301096274560396,2.1219447816640287,1.5388982206562716,2.4678441993489972,2.0924184044529794,1.7733586846037626,5.590952629776339,6.333621288405738,25288.906105850532,759.4041980831477
75019,0.46404452132542634,0.7215923407705216,15.194697434031628,53.646034868845845,4.2405030935298615,42.1134620376243,5.911175346220383,1563.0988139240383,0.17179346341300714,15.950120174661732,7.499242414767149,12.120660422316485,1.576428672599026,2.013794207815354,1.3463273140583847,2.3703871356541812,1.9991598089576152,1.6946458972562155,4.936550194472764,6.064192841868013,25621.69088660496,830.2391786991019
75020,0.442057012211562,0.7629836587267868,14.924015837150796,51.91247917894718,6.599544150549418,41.48797667050341,5.73827801092107,1594.781351839932,0.17377575502967973,13.101163611751982,7.8958318599986965,11.903079662330454,1.6597590934907207,2.2701094209574535,1.3891747659057705,2.32392038559938,2.269466861225978,1.6897637358277344,5.319043280353945,6.283150982653093,60663.92141785925,919.5219332354177
75116,0.47718958859219085,1.0407773399610982,16.242776989286323,72.68592535967521,5.150225628937037,22.163849011387747,6.147088407627233,1497.3448546501215,0.16755825861773394,8.17239673301138,3.8326470420419962,8.207356823049256,0.5529282067873498,1.607883248209659,1.3195230827550184,1.463498417228132,1.5635027552570733,1.3522885777788995,3.4803345377520265,4.379289750264104,78502.84212156534,1528.5968966326946
77000,0.5852170217575189,0.9379952717196705,12.755376111416279,85.26111494389548,5.876724897956587,8.862160158147951,5.892695459905828,1488.2526575462962,0.17711086721326902,5.131142765242599,2.2845334342746724,0.7106911714973607,0.27630018054420563,1.404196239518881,1.2981722383646523,0.3230383218274907,1.4057753805509543,1.2873388665146712,2.978668658427739,3.016152568893116,964718.9671724483,6202.633004563564
77090,0.6732401673831209,0.719205672876805,9.47908295969017,78.0121242320254,8.754342080385657,13.233533687588926,5.431731625423902,1501.7388269654443,0.18555677962232708,1.7010581726928802,3.344441804454872,-0.05071810176658249,0.7038034785691216,1.191362566026234,1.010891325034532,0.03847212360348514,1.1951514468480269,1.0552697040621204,2.9060573696298877,2.2888932745136326,257029.84864411122,2582.5015381455137
77100,0.7410209771793035,0.5668123646660976,8.04145925580893,84.32121538605986,6.273591216560216,9.405193397379925,5.125029929989411,1496.9008072039712,0.1844720578716846,1.9511168908226355,3.011962812029943,-0.45771973880526656,0.6110420161586325,1.3528250961389148,1.3441578853971075,-0.20818086324022647,1.3861497434275132,1.4192962004184586,3.308024997694655,2.597265080605745,242970.97494183693,2881.0277566559425
77111,0.9011816861145389,0.32457078045781274,3.415074455737131,97.71801286498419,0.8284200381576476,1.453567096858161,4.169539250413398,1418.093165599983,0.19629714779684224,0.0,2.525246962507728,-2.4672905082060574,0.7490868755554346,1.1124131689535706,1.2099167825906665,-0.7612584842935427,1.1049177600613656,1.4155005040000692,3.071416827099672,1.7591597797678924,511533.14012204803,3214.590000670177
77114,0.7698838841073721,0.6894844106069324,8.056106232041696,98.70977615061845,0.5559322132960021,0.7342916360855345,4.755481134279227,1413.2334670889286,0.18137471411410022,0.0019296565192987386,1.449860865882076,-1.5967388671426026,0.3193641043743696,1.050531657956875,1.3824296936681029,-0.3778695972302417,1.0478034726106784,1.5389743405471799,2.7523254559993475,2.2089082159276168,1387132.5274767603,9467.28978671418
77115,0.7729506134638058,0.656888832318834,7.61400444741874,98.87686054461076,0.5945760088730547,0.5285634465161766,4.780925791313788,1409.3002996309408,0.18788080513383545,2.0724102803692426,1.819010022925414,-1.8415277979482334,0.41686436140936156,1.032923203878775,1.507756635544351,-0.40875851974281957,1.0320918233098775,1.7021609195900198,2.957544200832488,2.3254942231570777,1125778.4636921668,7861.494319964559
77118,0.8864216797995658,0.391544636284862,4.144946868656866,99.24683223101954,0.3522844478328264,0.4008833211476219,3.969867558331504,1415.4980783406688,0.17900738507958264,0.21898199192541148,1.9942403979377072,-1.9185577624857457,0.6026211401567794,1.03659190319274,1.8471316384888201,-0.6978335580874486,1.0337370698308008,1.9511360724800275,3.4863446818383395,2.28703958422338,2588030.112268567,9059.642537891832
77120,0.861005957832716,0.4096318197301765,4.514995763952941,97.5215240478386,1.0408055316425484,1.4376704205188566,4.381150303980826,1415.8994100512693,0.19177051930761718,0.18036796418173684,2.3061138950398625,-2.279281542422427,0.6779318274972427,1.095116809033183,1.424116379700326,-0.6532126702485587,1.0976883675083076,1.6423633931418664,3.197165016230752,2.086839090401615,1939398.7227909982,8579.31922222404
77122,0.9455342908711261,0.21551909746123704,1.9708784039211753,97.84329287490743,0.9996745712961176,1.157032553796452,3.8433090511082377,1414.524763982231,0.19825654170575566,0.0,2.903105743152335,-2.608289801293712,0.884780477525735,1.0376615631881143,1.5322595297165087,-0.8553913577144888,1.0420835320991964,1.8818452954442135,3.4547015704303576,2.068537469828921,3586708.4566004365,11293.31048972786
77123,0.5819616552141662,1.0962914431850002,13.283182819450873,98.99442732081899,0.450696767852094,0.5548759113289042,5.838974194005937,1409.6941038726347,0.1751984643876288,0.10289293632224866,0.7122259680782415,-1.0000064677588187,-0.0749873511715835,1.0705632238467133,1.4165628832271815,0.05443759853259672,1.0662179421464921,1.4987730498066414,2.4121387559023115,2.6194285904857297,4980886.536901554,20834.559647425813
77124,0.9230105861077292,0.2509322087563746,2.6628818524055475,95.64542783639835,1.8193179609978976,2.5352542026037344,4.0369805606313935,1429.8020855534464,0.19630368928078334,2.0812141690767225,2.8392415642418167,-2.3799102229423044,0.8712415096519145,1.097555609516065,1.2366613892576281,-0.802237221428021,1.1049179290410818,1.5393490645991468,3.205458508425608,1.8420297722122079,1167049.9445078445,5577.268702178784
77126,0.8685995918301517,0.4330670154307678,4.667288065496028,99.19990403040785,0.335105595032793,0.4649903745593772,4.117952622157967,1412.907314118968,0.18209813643343858,0.0,2.096359280231093,-2.060872311458497,0.6031047210624023,1.0385640050579807,1.561460681292664,-0.6543239498774035,1.0380522481345413,1.8341063246246854,3.203129407413048,2.2178346228818233,2600115.535318667,12629.159059075144
77127,0.8721146326682303,0.2622323207172716,3.4444981964849597,82.02258475765741,7.724772853015238,10.252642389327338,4.307250372821402,1463.7520659584038,0.19586798099955716,2.771767045039644,3.9815385793902722,2.8956011797361336,1.0585929914121814,1.1523957483338216,1.1105949971313496,1.0853178223582634,1.1484373221198283,1.2231782317123827,3.3215837368773533,3.4569333761904746,150005.2859886348,2198.2682928812333
77130,0.8071470824519095,0.5641881931690754,6.659072549145471,96.22057817655997,1.8712804627886315,1.908141360652912,4.507133772670107,1432.1735344881322,0.18235868921453136,0.4097058518015575,2.0637521827171317,-1.4568126616901567,0.5095517026796643,1.1004743609636047,1.397014385168727,-0.45955199118215506,1.1040646424408804,1.5598180918639872,3.0070404488119964,2.204330743122713,731811.0648046563,5481.747487980173
77131,0.8003813404928921,0.5888542229204556,6.700396857055493,99.06680142241206,0.26009727301265206,0.6731013045752751,4.711946353957565,1406.8210382205043,0.1883438736684841,0.0,1.5636035565060677,-2.3352421182617933,0.4684634801150944,1.0542980055634097,1.2478557523937976,-0.4911655351703035,1.0466225994139258,1.3583373286746205,2.770617238072301,1.9137943929182426,1699083.9211331694,10214.538886263013
77133,0.5982503896881384,1.080830286289561,13.10404161485948,99.20896766173918,0.33292118725986247,0.4581111510009451,5.786561434554034,1405.0942254548959,0.17649315607395527,0.0,0.8430546219043318,-0.9924634429918973,-0.03434790673066801,1.0333343090900962,1.3136373871165956,0.03300412495848298,1.0323097351708186,1.4519943809661333,2.3126237894760235,2.517308241095435,2306751.6800262537,11640.00356223821
