code_postal,hre,are,bur,ror,bsr,war,ver,vhr,Faible Sensibilité,Forte Sensibilité,Sensibilité Faible à Nulle,Sensibilité Moyenne,Sensibilité Variable,Très Forte Sensibilité
77181,2.6320395880498246,85.20712876165956,3.9366987530704582,12.59907526431849,22.3051502840791,0.1698268174492791,60.989173151231746,63.0395985098569,15.338079865010233,0.06858898394033666,77.41073341471903,0.0,7.1825977363304,0.0
77183,5.049006762248658,613.5052028490961,5.285164582867349,8.604925927213362,1.2989533877124493,2.156754704821299,82.64845436153426,76.48568556310661,4.538791653416011,0.01849999402814162,79.14497344446313,0.0,16.2977349080927,0.0
77184,5.24741907705852,486.536460280131,7.209593738154491,15.828705907332619,2.184955329689689,2.084634138639945,72.69212118986657,73.10567844956498,15.510969978302505,0.058541989557154846,61.349142580129026,2.15674518141946,20.924600270591867,0.0
77185,6.54748351128946,913.0500249976802,14.508006005066061,28.71487084146525,1.243872805137911,4.4727069454682935,51.06175622315587,62.79746261174499,19.217935411484266,0.34090772004537295,29.613336625993092,4.140363327759177,46.68745691471809,0.0
77186,6.199575837509869,346.4816689279903,10.4778806147583,21.98217286935797,0.7573133946278849,2.7426724615795526,64.04056963049197,70.20359812433472,20.009155728813624,0.1170150308646607,44.89736974675147,5.9790243713412226,28.701123234507413,0.29631188772160894
77190,2.4464109651410757,59.218441277950085,0.21300053599385632,3.6629273030940497,11.425178219878662,0.11696096391556246,84.58272720981927,39.04759730195667,0.24288113646010012,0.0,95.58850881402302,0.0,4.168610049516908,0.0
77200,5.9828890520454205,393.89537227460204,10.571744194092492,20.77758434544957,0.948534389497619,8.77171983028477,58.93190020110547,63.57423521378594,25.860673515228264,0.0,47.605772152526036,6.33608673369153,20.135742756226517,0.06172484232766695
77210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77220,3.2533083417838626,94.04507658798076,1.7665369765735948,4.782020359295627,5.292944229008275,1.934743197334563,86.22459569078134,59.93912438146643,5.270791284838484,0.030547885652772864,89.83963899849245,0.08459917454759121,4.7744226564687136,0.0
77230,3.494052859778304,194.69337418700457,1.53235298667254,4.348651856243267,13.955768907784119,0.17771924314383536,79.9871523106851,32.87469803534604,5.6688324835362724,0.02845224792566017,89.8133626456956,0.07906521703909722,4.410287405803341,0.0
77240,3.526168491136918,305.12577116324707,4.736078830949275,12.867671729425041,5.31022703028192,0.8542276820056782,76.2318175919555,45.38445563028742,16.167706822289794,0.08695678409895048,68.67392371237912,0.018153652545596786,15.053259028686538,0.0
77250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77260,3.6363207755163094,80.8340504288093,1.346730666943196,4.637018082804657,6.815604315661524,1.642899522020349,85.55822835178921,47.224503829310216,4.265822402970804,0.08354275477909774,92.00996374181304,0.08725643535391822,3.539473624276732,0.013941040806421764
77270,4.2260695315817465,254.682666569567,10.426281567945106,27.6250896627984,10.764788219185611,0.6367256764213973,50.54710562798856,56.577901308486744,35.47218937398655,0.8762558100343337,44.663280240937766,0.9640014256477418,18.024273149393593,0.0
77280,3.94152504566805,107.77932926822916,2.297478734524126,3.8646668711372545,19.884189712805004,0.07775064069133447,73.87487092711919,44.162605245926805,10.038229314272042,0.0,86.94445786975271,0.0,3.017312815975246,0.0
77290,3.7304824104587784,821.7398289840498,5.74700574653469,20.369520112274888,11.81900618068994,0.5451777389554668,61.51880468468171,33.19177758957393,8.960422082861626,0.0,59.684635952967454,0.08509563485268537,31.269846329318234,0.0
77300,4.667024465882727,107.13168790106717,0.20656988976965412,2.349406986950987,0.08088100444156941,0.004280148879909788,97.3556933024929,94.1473069436368,0.004450952273114917,0.0,98.32347309936569,0.0,1.672075948361196,0.0
77310,3.9097648034145625,228.09783003915015,4.490506484776298,10.418781034602649,4.411627557460386,2.472198073660363,78.20802097226,45.582059046275496,14.722111848370524,0.0,75.5327904601794,0.30980276756494723,9.435294923885142,0.0
77320,3.805261222730251,86.42258921479302,0.3842203559230016,1.7991878125585554,11.797249828078264,0.22374041875063344,85.79563218502132,30.931027243038777,1.2445864266611255,0.0,97.2725313711343,0.03446652900238501,1.4484156732021718,0.0
77330,4.4264228898074025,167.41938602985914,6.222602683096812,15.031438218313674,3.8344416545595954,0.48918581395337535,74.42134721632732,72.75292235823713,22.758364782638125,0.0,65.25439098763198,0.4987915514331376,11.488452678296749,0.0
77340,5.38186142096051,327.36372607655994,10.963268675278616,25.068319979859403,5.011818753411388,0.5742611122482888,58.3817432284019,68.19488250641658,34.93574271436055,0.31678678810736477,42.77266440387083,0.6270025334965321,21.34780356016472,0.0
77350,3.568809928172887,48.422751979659466,0.13410017412182695,1.6552619287913495,0.12716539329905394,0.0002024356704141444,98.0799130105791,83.90061474154768,0.0,0.0,98.68225872538137,0.0,1.317741274618645,0.0
77360,4.5990785336474636,169.19226380095824,7.036314768344807,20.11938699290962,2.407724969343056,17.526176411650916,52.909564864757456,64.49856535599312,25.813680943599156,0.1641835568087555,53.502354756886774,2.8727842418987555,17.53706592530092,0.10993057550564683
77370,3.551957385189376,85.79690300528344,0.36032281389002224,1.7869906509258988,12.622755240258401,0.144091470678056,85.08445338094833,28.590832857226786,1.259042760599357,0.0,97.39959473597679,0.018663195659246654,1.3226993077646119,0.0
77380,4.542855708462554,731.2980190055868,7.7126339130634785,15.250266469612146,6.824932513518922,0.8390445683712435,69.37109616656068,46.45205127730243,20.81826609135552,0.03692347093925385,61.367243385404905,1.050194444108389,16.727372608191914,0.0
